fromnodeid	tonodeid
ACTB	ING3
ACTB	SMARCD2
ACTB	PI4KA
ACTB	CAP1
ACTB	EIF3M
ACTB	S100A11
ACTB	MYO1G
ACTB	NCF2
ACTB	ATF7IP
ACTB	CNN2
ACTB	SSH2
ACTB	CCT8
ACTB	PHACTR4
ACTB	LASP1
ACTB	MCL1
ACTB	P2RX7
ACTB	ANXA6
ACTB	VASP
ACTB	ACTN4
ACTB	GNAI2
ACTB	RAC2
ACTB	TNNI2
ACTB	CPNE2
ACTB	TOP2B
ACTB	RAB35
ACTB	ARPC1B
PELI1	IRAK1
PELI1	ATM
PELI1	TBK1
PELI1	IRAK4
PELI1	MDM4
PELI1	RIPK3
ARNT	CUL4B
ARNT	MAP2K3
ARNT	RBX1
ARNT	XPO1
ARNT	AHR
ARNT	TACC3
ARNT	TAZ
CLTC	MAP3K3
CLTC	TNFRSF1A
CLTC	TFE3
CLTC	SCYL2
CLTC	MAP3K8
CLTC	AMPH
CLTC	AP2M1
CLTC	CLTA
CLTC	TNFRSF1B
CLTC	GGA3
CLTC	GGA1
CLTC	HGS
CLTC	SNX5
CLTC	EPN1
CLTC	EPS15
CLTC	TOM1
CLTC	TNK2
CLTC	AP2A2
CLTC	PICALM
CLTC	PTAFR
CLTC	PRKACA
CLTC	PLCB1
CLTC	RIPK3
CLTC	PFN1
CLTC	AP3B1
CLTC	TANK
FYB1	CBL
FYB1	VASP
FYB1	LCP2
FYB1	WAS
FYB1	SKAP2
RNF144B	SGTB
RNF144B	CREB5
RNF144B	IL16
RNF144B	CHCHD2
RNF144B	VENTX
UIMC1	CAPZA1
UIMC1	CAPZB
UIMC1	ATM
UIMC1	BABAM1
UIMC1	BABAM2
UIMC1	UBA3
UIMC1	ERP44
UIMC1	NRDC
UIMC1	SSU72
KLHL2	KLHL12
KLHL2	CCDC43
RIPK2	HADHB
RIPK2	TNFRSF1A
RIPK2	PSMA7
RIPK2	VIM
RIPK2	PELI3
RIPK2	NOD2
RIPK2	CALM3
RIPK2	MYH9
RIPK2	ACTG1
RIPK2	CASP1
RIPK2	BIRC2
RIPK2	TLR2
RIPK2	CASP8
RIPK2	TLR4
RIPK2	HSPA6
RIPK2	IRAK1
RIPK2	CALM2
RIPK2	SOD2
RIPK2	CARD6
RIPK2	KCTD12
RIPK2	ATP5F1D
VEZF1	BANP
VEZF1	LASP1
VEZF1	PFDN5
VEZF1	MLLT10
VEZF1	PLAGL2
VEZF1	ATXN7L1
PPCDC	PSMA1
PPCDC	PLEKHF2
PPCDC	TXN2
PPCDC	SRGN
PPCDC	PPCS
PPCDC	DBI
ZMYM2	PHF21A
ZMYM2	RREB1
ZMYM2	RCOR1
ZMYM2	ZNF217
ZMYM2	RCOR3
ZMYM2	ZMYM4
ZMYM2	UBE2A
NIN	DCTN2
NIN	ACTR1A
NIN	ABI1
NIN	PRKACA
NIN	CEP192
NIN	HAUS1
NIN	DYNC1I2
NIN	CEP350
NIN	CEP170
NIN	CNTRL
NIN	CKAP2
NIN	NCKAP5L
NIN	RTRAF
USP25	SYK
USP25	MEF2C
USP25	NEDD8
USP25	ANXA1
USP25	TNKS2
USP25	RAD23B
USP25	LYZ
PTEN	LCP2
PTEN	MAST3
PTEN	MVP
PTEN	PSMD4
PTEN	NDFIP1
PTEN	NUMB
PTEN	PIK3CB
PTEN	MCRS1
PTEN	ROCK1
PTEN	PGK1
PTEN	USP8
PTEN	FKBP5
PTEN	CASP8
PTEN	TNKS2
PTEN	SNX27
PTEN	IDE
PTEN	PIK3CG
PTEN	ANG
PTEN	HBA1
PTEN	PIK3CD
PTEN	HBA2
PTEN	HCST
TAX1BP1	MAP1LC3B
TAX1BP1	ARHGAP1
TAX1BP1	LGALS8
TAX1BP1	UBA52
TAX1BP1	TNIP1
TAX1BP1	TBK1
TAX1BP1	AZI2
TAX1BP1	BRD7
TAX1BP1	RALBP1
TAX1BP1	LITAF
TAX1BP1	PLEKHB2
TAX1BP1	CXXC1
TAX1BP1	RAB18
TAX1BP1	TSHZ3
TAX1BP1	RAD23B
TAX1BP1	SCNM1
CBX4	PHC2
CBX4	RNF2
CBX4	YY1
CBX4	LCOR
CBX4	PCGF3
CBX4	RCOR1
CBX4	ZEB2
CBX4	RREB1
CBX4	ZNF217
CBX4	ZNF516
CBX4	RCOR3
BANP	MAP2K1
BANP	CTSZ
BANP	SLC16A3
BANP	SNAPIN
BANP	PIM1
BANP	ZNF581
BANP	BICRAL
BANP	FAM117B
BANP	NMNAT1
BANP	RHOQ
BANP	ADAM15
BANP	ZMYM6
BANP	ATM
BANP	SP2
BANP	PHF21A
BANP	ZMIZ2
BANP	CYTOR
BANP	MIR4435-2HG
BANP	PPIF
BANP	MRPL28
BANP	PSMD9
BANP	LAP3
BANP	SNX5
BANP	ANAPC11
BANP	ZNF438
BANP	FAM217B
SP100	ARID3A
SP100	TRAF3IP3
SP100	CBX3
ZC3H10	PICALM
ZC3H10	POU2F1
ZC3H10	LASP1
ZC3H10	APBB1IP
ZC3H10	AGFG1
MLX	MLXIP
MLX	MXD4
MLX	MXD1
MLX	MNT
VENTX	ADAMTSL4
VENTX	CFP
VENTX	YPEL3
VENTX	TMBIM4
VENTX	LITAF
VENTX	RSKR
VENTX	SERF2
VENTX	ATXN7L1
VENTX	IRF9
PSMC6	PSMD2
PSMC6	PSMA1
PSMC6	PSMA7
PSMC6	PSME1
PSMC6	PSMC1
PSMC6	PSMB1
PSMC6	ECPAS
PSMC6	PSMB3
PSMC6	PSMD4
PSMC6	PTPN2
PSMC6	PSMB7
PSMC6	RAD23B
PSMC6	PSMD9
PSMC6	PSMD13
PSMC6	PSMD7
PSMC6	PSMA2
PSMC6	PSMA5
PSMC6	PSMB2
PSMC6	PSMA4
PSMC6	UBLCP1
PSMC6	PSME2
PSMC6	PSMB4
PSMC6	GTF2A1
WAS	HCK
WAS	PTPRO
WAS	ABI3
WAS	MYH9
WAS	ACTR2
WAS	LYN
WAS	ARHGAP1
WAS	RAC1
WAS	TNK2
WAS	ACTR3
WAS	ARPC4
WAS	MYL12A
WAS	VASP
WAS	ARPC1B
WAS	BTK
WAS	LCP2
WAS	PTPRC
WAS	HCLS1
WAS	FGR
WAS	WIPF1
WAS	WIPF2
WAS	FNBP1
WAS	C5AR1
WAS	SRGAP2
WAS	FTH1
UNC119	HCK
UNC119	BTBD2
UNC119	ANXA7
UNC119	PSMD2
UNC119	S100A4
UNC119	TMSB4X
UNC119	ASH2L
UNC119	MAP3K20
UNC119	MRPS12
UNC119	PFN1
UNC119	RP2
UNC119	CYB561D2
UNC119	TP53I3
UNC119	CD4
UNC119	ALDH2
UNC119	ID2
UNC119	LYN
UNC119	PPP3CA
UNC119	ANXA1
UNC119	S100A8
UNC119	RAP1B
UNC119	PAPSS1
UNC119	MPHOSPH6
IMPDH1	ITPA
IMPDH1	NT5C2
ATF7IP	POLR2G
ATF7IP	DNM2
ATF7IP	ACTG1
ATF7IP	EPG5
ATF7IP	CR1
ATF7IP	PLEKHB2
ATF7IP	DISC1
ATF7IP	KIF13A
ATF7IP	ZNF350
ATF7IP	STRN
ATF7IP	TRIP12
ATF7IP	SUSD1
ATF7IP	ZNF518A
BLM	TOPBP1
BLM	RFC2
BLM	ATM
BLM	TEP1
BLM	SPIDR
BLM	RMI1
BLM	XRCC4
BLM	TOP3A
HDAC4	HDAC9
HDAC4	MEF2D
HDAC4	MEF2A
HDAC4	YWHAE
HDAC4	MIF4GD
HDAC4	BRMS1
HDAC4	YY1
HDAC4	GNB1
HDAC4	CIITA
HDAC4	TNFRSF14
HDAC4	NCF4
HDAC4	MEF2C
HDAC4	HDAC5
HDAC4	RFXANK
HDAC4	FCHSD2
HDAC4	PPP2CA
HDAC4	GNG2
HDAC4	MARK2
TSN	GIT2
CARD9	PSMA4
CARD9	PHC2
CARD9	CCDC88B
CARD9	EIF4E2
CARD9	DISC1
CARD9	PBX2
CARD9	PPP1R18
CARD9	UNKL
CARD9	MCRS1
CARD9	VPS28
CARD9	SCNM1
CARD9	MYO15B
CARD9	TRIM14
FAM118A	FAM118B
FAM118A	MOB1A
FAM118A	ATOX1
RNF111	TNFRSF1A
RNF111	NOTCH2NLA
RNF111	AP2M1
RNF111	UBE2G2
RNF111	UBE2E1
RNF111	UBE2W
HGS	RFC2
HGS	UBXN11
HGS	PSMB4
HGS	SNX1
HGS	DCTN2
HGS	NUP62
HGS	YPEL3
HGS	WASHC1
HGS	UBA52
HGS	PPP1R7
HGS	NFYC
HGS	MIF4GD
HGS	BICRAL
HGS	GGA3
HGS	STK32C
HGS	TOM1
HGS	LITAF
HGS	EIF3F
HGS	PLEKHB2
HGS	STX12
HGS	CEP63
HGS	NADSYN1
HGS	HAUS1
HGS	DECR1
HGS	GGA1
HGS	EXOC7
HGS	DLG4
HGS	EPS15
HGS	LYST
HGS	IL4R
HGS	ACTN4
HGS	SNX5
HGS	UBA1
HGS	RAB14
HGS	ACLY
HGS	RSU1
HGS	AKAP8
HGS	SUN2
HGS	MARK4
HGS	APLP2
HGS	PLD3
HGS	VMP1
HGS	LASP1
HGS	RASSF4
HGS	CCND3
HGS	BLOC1S1
HGS	NDUFB10
HGS	BORCS6
TOP2B	TOPBP1
TOP2B	POLD3
TOP2B	XPO1
TOP2B	POLE4
TOP2B	POLE3
ETV6	HDAC9
ETV6	AP1M1
ETV6	MAPK14
ETV6	GAB2
DTX3L	SPG21
DTX3L	UBE2E1
DTX3L	UBE2W
DTX3L	PARP9
DTX3L	UBE2R2
SP3	PHF21A
SP3	ZBTB7A
SP3	PLA2G7
SP3	HPSE
SP3	SLC19A1
SP3	UTRN
SP3	NQO2
SP3	INPPL1
USP8	YWHAE
USP8	CHMP4B
USP8	CHMP1A
USP8	RNF41
USP8	EPG5
USP8	SNCA
USP8	CHMP6
USP8	CHMP2A
USP8	BIRC6
USP8	CHMP1B
USP8	NBR1
USP8	EPS15
USP8	CHMP3
UBXN1	BTBD2
UBXN1	KLHL12
UBXN1	UFD1
UBXN1	PLAA
UBXN1	NPLOC4
UBXN1	UBR2
UBXN1	BIRC2
UBXN1	PJA2
UBXN1	USP32
UBXN1	UBE4B
UBXN1	BABAM1
UBXN1	VCPIP1
ARID3A	NOTCH2NLA
ARID3A	E2F2
ARID3A	BTK
ARID3A	E2F4
TSC22D3	PLEKHF2
TSC22D3	RAF1
MGRN1	UBE2G2
MGRN1	UBE2W
MGRN1	UBE2E1
BRD7	BTBD2
BRD7	PLEKHF2
BRD7	POU2F1
BRD7	IRF2
BRD7	FTH1
BRD7	BRD3
HIPK3	GLUL
HIPK3	ZYX
HIPK3	LIMD1
POU2F1	LYN
POU2F1	PRKACA
POU2F1	ZMYM6
POU2F1	HMGB2
POU2F1	YY1
POU2F1	HCFC1
POU2F1	TLE4
POU2F1	POU2F2
POU2F1	IRF9
POU2F1	PPIP5K2
POU2F1	MLLT10
KLHL12	MAPRE1
KLHL12	PRR13
KLHL12	ARAF
KLHL12	UBXN7
KLHL12	GLYCTK
KLHL12	FLNA
KLHL12	KHSRP
KLHL12	MPP1
KLHL12	TTBK2
KLHL12	SNX20
KLHL12	KLHL24
KLHL12	RIN1
KLHL12	ARHGDIB
KLHL12	MED28
KLHL12	ARRDC1
KLHL12	LNPK
KLHL12	RIT1
KLHL12	MYO15B
MAP3K1	YWHAE
MAP3K1	RPS11
MAP3K1	HADHA
MAP3K1	HADHB
MAP3K1	VIM
MAP3K1	GLUD1
MAP3K1	UBE2E1
MAP3K1	TUBA1A
MAP3K1	CRTC1
MAP3K1	ARHGAP4
MAP3K1	MAP2K7
MAP3K1	FRAT1
MAP3K1	HSPA6
MAP3K1	UBA52
MAP3K1	MAP4K4
MAP3K1	CCT8
MAP3K1	CCT5
MAP3K1	UBE2W
MAP3K1	MAP2K1
MAP3K1	CALM3
MAP3K1	ACTG1
MAP3K1	RAF1
MAP3K1	CALM2
MAP3K1	SSR4
MAP3K1	RHOA
MAP3K1	MAPK8IP3
MAP3K1	DCAF7
MAP3K1	RPLP2
MAP3K1	FKBP5
CHMP4B	CHMP4A
CHMP4B	CHMP6
CHMP4B	CHMP2A
CHMP4B	CHMP1B
CHMP4B	PLIN3
CHMP4B	CHMP3
CHMP4B	PDCD6IP
CHMP4B	CHMP1A
TNFRSF1A	BID
TNFRSF1A	PSMD2
TNFRSF1A	CANX
TNFRSF1A	HADHA
TNFRSF1A	VAPA
TNFRSF1A	RFK
TNFRSF1A	MADD
TNFRSF1A	IPO8
TNFRSF1A	DNAJB12
TNFRSF1A	MSN
TNFRSF1A	SEC61B
TNFRSF1A	TNFSF13
TNFRSF1A	TRPC4AP
TNFRSF1A	HSPA6
TNFRSF1A	UBA52
TNFRSF1A	MYL12A
TNFRSF1A	PTPN6
TNFRSF1A	ERAP1
TNFRSF1A	DAP
TNFRSF1A	CASP8
TNFRSF1A	BIRC2
TNFRSF1A	TNIP1
TNFRSF1A	SEL1L
TNFRSF1A	CASP2
TNFRSF1A	CALM3
TNFRSF1A	NSMAF
TNFRSF1A	ACTG1
TNFRSF1A	CASP10
TNFRSF1A	ATP5F1A
TNFRSF1A	CALM2
TNFRSF1A	MYH9
TNFRSF1A	JAK2
TNFRSF1A	RIPK3
TNFRSF1A	SSR4
TNFRSF1A	RHOA
TNFRSF1A	DAPK1
MEF2A	HDAC9
MEF2A	MEF2D
MEF2A	ZFR
MEF2A	CDK5
MEF2A	ARL6IP5
MEF2A	MAPK7
MEF2A	MT-ND2
MEF2A	FAM50A
MEF2A	HDAC5
MEF2A	AP3B1
MEF2A	ACTN4
MEF2A	USF2
MEF2A	MAPK14
TRIM38	PSMA4
PHF19	RCOR3
PHF19	EZH1
CHMP1A	PSMA1
CHMP1A	CHMP4A
CHMP1A	CHMP6
CHMP1A	CHMP2A
CHMP1A	CHMP1B
CHMP1A	IST1
CHMP1A	CHMP3
CHMP1A	TXN2
CHMP1A	LNPK
GLUL	PLEKHF2
GLUL	BTK
GLUL	CRBN
GLUL	NUDT18
MYD88	RAC1
MYD88	IRAK1
MYD88	LRRFIP1
MYD88	FLII
MYD88	TLR8
MYD88	IRAK4
MYD88	PELI2
MYD88	TNIP1
MYD88	BTK
MYD88	TLR7
MYD88	TLR4
MYD88	TIRAP
MYD88	TLR2
MYD88	TLR5
MYD88	IRAK3
MYD88	LRRFIP2
MYD88	SPOPL
ZYX	RGS2
ZYX	ZNF384
ZYX	LIN7A
ZYX	YPEL3
ZYX	VASP
ZYX	TES
ZYX	ACTN1
ZYX	VAV3
ZYX	LASP1
ZYX	PHF21A
ZYX	VAV1
ZYX	LAP3
UBA1	EDEM3
UBA1	HSD17B10
UBA1	CBL
UBA1	RBX1
UBA1	UBE2G2
UBA1	UBE2E1
UBA1	RNF20
UBA1	UBE2W
UBA1	UBE2R2
UBA1	UBE2A
UBA1	UBE2J1
HMGXB4	LENG8
HMGXB4	STAC3
CSGALNACT2	BCL2L13
CSGALNACT2	RETREG3
CSGALNACT2	FCGR2A
CSGALNACT2	HSD17B11
CSGALNACT2	SLC35E3
CSGALNACT2	MFSD14B
CSGALNACT2	CHST13
CSGALNACT2	CHST11
MSN	BID
MSN	MAP3K8
MSN	CD93
MSN	PPM1A
MSN	PPM1B
MSN	RHOA
MSN	ROCK1
MSN	LRRK2
MSN	PRKACA
MSN	CD44
MSN	L1CAM
MSN	CASP10
MSN	CASP8
MSN	NCF4
MSN	NCF1
MSN	ICAM3
MSN	SELPLG
MSN	GRK2
MSN	STK10
MSN	ICAM2
MSN	CD46
MSN	PLEC
MSN	SELL
PRKACA	MEF2C
PRKACA	MAP3K3
PRKACA	LRP1
PRKACA	ATP2B1
PRKACA	MAPRE1
PRKACA	VIM
PRKACA	MBP
PRKACA	ALOX5
PRKACA	PRKAR2B
PRKACA	CAMKK2
PRKACA	PDPK1
PRKACA	KCNQ1
PRKACA	ITGA4
PRKACA	ITPR2
PRKACA	FGA
PRKACA	SNAPIN
PRKACA	VASP
PRKACA	PSEN1
PRKACA	IRF2
PRKACA	HMGN2
PRKACA	CFL1
PRKACA	LIMK1
PRKACA	RAP1A
PRKACA	CBX3
PRKACA	ITPR1
PRKACA	RHOA
PRKACA	GSK3A
PRKACA	ARFGEF1
PRKACA	RAF1
PRKACA	PRKAR2A
PRKACA	CSF2RB
PRKACA	SIK3
PRKACA	APOBEC3G
PRKACA	CD44
PRKACA	AKAP13
PRKACA	RGS10
PRKACA	PPP1R9B
PRKACA	GNA13
PRKACA	GRK2
PRKACA	CIITA
PRKACA	FRAT1
PRKACA	KDELR1
PRKACA	HDAC8
PRKACA	DNAJC5
PRKACA	ANXA1
PRKACA	NUP85
PRKACA	SUN2
PRKACA	RGS14
PRKACA	MCOLN1
PRKACA	IFNAR1
PRKACA	LASP1
PRKACA	GMFB
PRKACA	CAPN2
PRKACA	DAP3
PRKACA	PFKFB3
PRKACA	LCP1
PRKACA	DNM1L
PRKACA	RAP1B
PRKACA	HLA-A
PRKACA	KCNJ2
PRKACA	NCF1
PRKACA	CCDC88A
PRKACA	ACLY
PRKACA	GUSB
HSD17B10	HADHA
HSD17B10	HADHB
HSD17B10	TPI1
HSD17B10	ALDOA
HSD17B10	TAGLN2
HSD17B10	SUMF1
BID	GBP2
BID	CSNK1D
BID	CAPN1
BID	CASP1
BID	RHOA
BID	BCL2A1
BID	MCL1
BID	CASP8
BID	CASP2
BID	CASP10
BID	PLEKHM1
BID	BAX
BID	CAPN2
RAC2	PAK2
RAC2	NCF2
RAC2	ARHGDIB
RAC2	DOCK2
TWF2	CAPZA2
TWF2	CAPZA1
TWF2	CAPZB
TWF2	VRK3
TWF2	ELOVL1
CASP8	VIM
CASP8	MAP1LC3B
CASP8	MAP4K4
CASP8	MAPK14
CASP8	LYN
CASP8	ILK
CASP8	NLRC4
CASP8	PYCARD
CASP8	CASP1
CASP8	AP1M1
CASP8	DEDD2
CASP8	PIK3C3
CASP8	PCYT1A
CASP8	RALBP1
CASP8	PICALM
CASP8	DEDD
CASP8	CASP4
CASP8	UBA52
CASP8	PSEN1
CASP8	RHOA
CASP8	BIRC2
CASP8	CASP10
CASP8	RIPK3
CASP8	CASP2
CASP8	TFCP2
CASP8	PLEC
CASP8	APAF1
RHOG	IQGAP2
RHOG	ELMO1
RHOG	MAP3K11
RHOG	ELMO2
RHOG	VAV3
RHOG	VAV1
CASP10	CASP1
CASP10	CASP4
CASP10	RIOK3
CASP10	DEDD2
CASP10	DEDD
CASP10	CASP2
CASP10	RHOA
UBE2R2	RBX1
UBE2R2	FBXW5
RAC1	IFNGR1
RAC1	PAK2
RAC1	MYH9
RAC1	ARHGAP17
RAC1	ARPC2
RAC1	ARHGAP1
RAC1	IQGAP2
RAC1	ITPR2
RAC1	PIP4K2A
RAC1	ARHGAP24
RAC1	CHN2
RAC1	ELMO1
RAC1	DOCK8
RAC1	NCF2
RAC1	RALBP1
RAC1	BRK1
RAC1	SH3BP1
RAC1	CORO1C
RAC1	NCF1
RAC1	MAP3K11
RAC1	ARHGAP31
RAC1	CYBA
RAC1	ARHGEF2
RAC1	VAV3
RAC1	NCF4
RAC1	ARHGEF6
RAC1	LRRK2
RAC1	UNKL
RAC1	BIRC2
RAC1	TIAM1
RAC1	CDC42SE1
RAC1	FHOD1
RAC1	PNPLA6
RAC1	RAB35
RAC1	ARHGAP27
RAC1	MCM3AP
RAC1	ARHGDIB
RAC1	PLCB2
RAC1	RHOA
RAC1	SNAP23
RAC1	EEA1
RAC1	VAV1
RAC1	YY1AP1
RAC1	CLIP1
RAC1	ARHGAP15
RAC1	DOCK2
RAC1	CYBB
RAC1	RCC2
RAC1	TLR2
VAV1	SYK
VAV1	HCK
VAV1	S100B
VAV1	TUBA1A
VAV1	PLCG2
VAV1	ABI1
VAV1	MAP2K1
VAV1	DNM2
VAV1	CBL
VAV1	RAF1
VAV1	ITGB2
VAV1	PTK2B
VAV1	BTK
VAV1	DOCK2
VAV1	LCP2
VAV1	PTPN6
VAV1	SH3BP2
VAV1	SLA
VAV1	INSR
VAV1	TYK2
VAV1	MERTK
VAV1	PAG1
VAV1	ARHGDIB
VAV1	JAK2
VAV1	NEK3
VAV1	RHOA
VAV1	PLP2
RHOA	PKN1
RHOA	KRAS
RHOA	GNAQ
RHOA	ROCK1
RHOA	ARHGAP1
RHOA	UBA52
RHOA	LRRK2
RHOA	VAV3
RHOA	PPP1R12A
RHOA	SH3BP1
RHOA	SRGAP1
RHOA	ARHGEF3
RHOA	ARHGEF2
RHOA	RIPOR2
RHOA	AGER
RHOA	ITPR1
RHOA	PITPNM1
RHOA	PKN2
RHOA	ARHGEF1
RHOA	ARHGDIB
RHOA	DPYSL2
RHOA	AKAP13
RHOA	ARHGAP26
RHOA	GMIP
SDHC	SDHB
SDHC	SDHD
AP2M1	LAMP1
AP2M1	RRP12
AP2M1	PRR13
AP2M1	EAF1
AP2M1	AP2A2
AP2M1	TBC1D5
AP2M1	REPS1
AP2M1	NUMB
AP2M1	EPS15
AP2M1	PICALM
AP2M1	IFNAR1
AP2M1	TGOLN2
AP2M1	BMP2K
AP2M1	NECAP2
AP2M1	AAK1
AP2M1	AP2S1
AP2M1	FCHO2
AP2M1	FURIN
AP2M1	RALBP1
AP2M1	ZNF581
AP2M1	MPP1
STRADA	CAB39
STRADA	XPO1
SIK3	YWHAE
SIK3	ADAMTSL4
MAP2K3	PKN1
MAP2K3	MAPK14
MAP2K3	MAP3K8
MAP2K3	MAP2K1
MAP2K3	MAP2K6
MAP2K3	MAP3K11
MAP2K3	TAOK1
MAP2K3	LRRK2
MAP2K3	BECN1
MAP2K3	PLCB2
ATM	TOPBP1
ATM	EIF3E
ATM	RFC2
ATM	EIF4EBP1
ATM	CDK5
ATM	AP2A2
ATM	KAT8
ATM	COP1
ATM	TAOK1
ATM	RNF20
ATM	AP3B1
ATM	MDM4
ATM	DCLRE1C
ATM	TAOK3
ATM	APLF
YWHAE	HDAC9
YWHAE	ZC3H7A
YWHAE	SNCA
YWHAE	KIAA0930
YWHAE	ITPRID2
YWHAE	ARAF
YWHAE	MT-CO2
YWHAE	RAP1GAP2
YWHAE	MAPK7
YWHAE	ARHGEF2
YWHAE	DISC1
YWHAE	KAT8
YWHAE	VIM
YWHAE	RIPOR2
YWHAE	HDAC5
YWHAE	SNF8
YWHAE	LRRK2
YWHAE	TSC2
YWHAE	PPP3CA
YWHAE	MAP3K3
YWHAE	TMPO
YWHAE	CAPNS1
YWHAE	TBC1D1
YWHAE	MAP2K1
YWHAE	FHOD1
YWHAE	MDM4
YWHAE	MAP3K2
YWHAE	KIAA0232
YWHAE	RAF1
YWHAE	PPM1B
YWHAE	CBL
YWHAE	IRS2
YWHAE	ERBIN
YWHAE	MARK3
YWHAE	MARK2
YWHAE	TBK1
YWHAE	DCAF7
YWHAE	SSH1
YWHAE	SLC8A1
YWHAE	PAPOLA
YWHAE	RIPK3
YWHAE	MARK4
YWHAE	CALM2
YWHAE	PFDN5
YWHAE	TAZ
YWHAE	ABHD17A
YWHAE	RIN1
YWHAE	AKAP13
YWHAE	MSL2
MARK3	KRAS
MARK3	NRAS
MARK3	KSR1
MARK3	VPS11
MARK3	PIM1
MARK3	PNPLA2
MARK3	ARHGEF2
MARK3	CLASP2
MARK3	ASB13
MARK3	MARK4
MARK3	MARK2
FKBP5	TUBA1A
FKBP5	ILK
FKBP5	ARAF
FKBP5	TAB1
FKBP5	TAB3
FKBP5	FES
FKBP5	PNPLA2
FKBP5	PYGL
CAB39	BCKDK
CAB39	TIMM13
MARK4	NOTCH2NLA
MARK4	MYH9
MARK4	TUBA1A
MARK4	HPS6
MARK4	RNF41
MARK4	ARHGEF2
MARK4	KCTD20
MARK4	MARK2
MARK2	CAMK1
MARK2	KRAS
MARK2	NRAS
MARK2	MAP3K3
MARK2	HDAC5
MARK2	RNF41
MARK2	CD44
MARK2	STK4
MARK2	FUCA1
MARK2	UTRN
MARK2	ARHGEF2
MARK2	CLASP2
MARK2	TAOK1
MARK2	KIF13B
MARK2	CEP85L
LIMS1	ILK
LIMS1	LPXN
LIMS1	TMSB4X
LIMS1	CATSPER1
LIMS1	SCNM1
LIMS1	RSU1
LIMS1	MYO15B
EIF4G2	EIF3A
EIF4G2	EIF3F
HDAC9	SYK
HDAC9	MEF2D
HDAC9	HCK
HDAC9	NRIP1
HDAC9	MEF2C
HDAC9	RFXANK
HDAC9	PKN1
HDAC9	CAMK1
SYK	LCP2
SYK	SNCA
SYK	TUBA1A
SYK	SH3BP2
SYK	SIRPB1
SYK	DUSP3
SYK	SH2B2
SYK	ITGB3
SYK	PTK2B
SYK	CSF3R
SYK	FGR
SYK	CBL
SYK	PTPN6
SYK	LYN
SYK	INPP5D
SYK	FCGR2A
SYK	UBASH3B
SYK	FCGR3A
SYK	CD4
SYK	ITGB2
SYK	CSF2RB
SYK	FCGR1A
SYK	GAB2
SYK	PLCG2
SYK	RPS6KB2
SYK	PIK3AP1
SYK	PAG1
SYK	DBNL
SYK	TLR4
SYK	SLA
SYK	NFAM1
SYK	FCGR2C
SYK	BTK
SYK	TYROBP
SYK	LAT2
SYK	FCER1G
SYK	HCLS1
SYK	SELPLG
MEF2D	LENG8
MEF2D	GRN
MEF2D	CDK5
MEF2D	MAPK7
MEF2D	ADAM15
MEF2D	UBA52
MEF2D	MEF2C
MEF2D	HDAC5
MEF2D	USF2
MEF2D	STAB1
MEF2D	PPIP5K2
MEF2D	MAPK14
MEF2D	SNX5
MEF2D	MCL1
MEF2D	RAB1B
HCK	LGALS3
HCK	OLIG1
HCK	LCP2
HCK	ELMO1
HCK	SH2B2
HCK	PSMD4
HCK	PAK2
HCK	CSF3R
HCK	SH3BP1
HCK	PLCG2
HCK	RASA3
HCK	ADAM15
HCK	PIK3CB
HCK	INPP5D
HCK	SKAP2
HCK	FCGR1A
HCK	DNM2
HCK	FCGR2A
HCK	IRF2BPL
HCK	BTK
HCK	CSF2RB
HCK	DOK1
HCK	CBL
HCK	GAB2
HCK	WIPF1
HCK	ZBTB7B
HCK	RAPGEF1
HCK	UBE2J1
HCK	SH3KBP1
HCK	LNPK
HCK	ASAP1
HCK	MED28
HCK	TNK2
HCK	NOTCH2NLA
HCK	CHST15
HCK	PLAUR
HCK	ABI1
HCK	CCDC88B
NRIP1	CIB1
NRIP1	TNFRSF14
NRIP1	HDAC5
NRIP1	AHR
NRIP1	ESRRA
MEF2C	KMT2C
MEF2C	KIDINS220
MEF2C	MAPK7
MEF2C	MAML3
MEF2C	MAPK14
MEF2C	CBX3
MEF2C	HDAC5
MEF2C	FTH1
MEF2C	TFCP2
MEF2C	ACLY
MEF2C	USF2
MEF2C	FAM13A
RFXANK	RAB5IF
RFXANK	CIITA
RFXANK	HDAC5
RFXANK	RAF1
RFXANK	CASP2
PKN1	MAP2K6
PKN1	TNFRSF1B
PKN1	MAP3K20
PKN1	PDPK1
PKN1	CD44
PKN1	EIF3F
PKN1	ACTN1
PKN1	MAPK14
PKN1	VIM
PKN1	HAUS1
PKN1	HDAC5
PKN1	ARHGAP26
PKN1	MARCKS
PKN1	ZFAND6
PKN1	DISC1
PKN1	ADAMTSL4
PKN1	PSMB4
PKN1	UBR2
CAMK1	CAMKK2
CAMK1	HDAC5
CAMK1	IL16
CANX	PLP1
CANX	LRP1
CANX	LBR
CANX	EMC8
CANX	UQCRC2
CANX	TOR1A
CANX	RPN2
CANX	ERLIN2
CANX	PPT1
CANX	ATP2B1
CANX	MT-CO2
CANX	LNPEP
CANX	CHST15
CANX	PTPRE
CANX	PTPRO
CANX	COX15
CANX	SOAT1
CANX	EDEM3
CANX	TMPO
CANX	ATP6AP1
CANX	ATP5PB
CANX	HADHA
CANX	ATP6AP2
CANX	HADHB
CANX	CKAP4
CANX	RRP12
CANX	STT3B
CANX	CHP1
CANX	VAPA
CANX	SSR1
